order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,created_at_day
351,98,958,133,1,cash,3/4/2017 5:55,"Saturday, March 4, 2017"
352,34,956,244,2,debit,3/1/2017 10:21,"Wednesday, March 1, 2017"
353,95,718,336,2,debit,3/14/2017 18:44,"Tuesday, March 14, 2017"
354,31,923,258,2,debit,3/14/2017 5:30,"Tuesday, March 14, 2017"
355,3,797,148,1,cash,3/10/2017 18:58,"Friday, March 10, 2017"
356,54,804,266,2,cash,3/19/2017 15:41,"Sunday, March 19, 2017"
357,14,806,232,2,credit_card,3/28/2017 15:04,"Tuesday, March 28, 2017"
358,33,790,519,3,credit_card,3/11/2017 17:23,"Saturday, March 11, 2017"
359,14,852,232,2,debit,3/17/2017 13:35,"Friday, March 17, 2017"
360,5,886,284,2,credit_card,3/14/2017 6:28,"Tuesday, March 14, 2017"
361,80,963,435,3,debit,3/11/2017 8:31,"Saturday, March 11, 2017"
362,90,933,534,3,cash,3/16/2017 7:20,"Thursday, March 16, 2017"
363,53,972,224,2,debit,3/14/2017 20:57,"Tuesday, March 14, 2017"
364,58,889,414,3,debit,3/4/2017 18:43,"Saturday, March 4, 2017"
365,100,784,111,1,debit,3/2/2017 3:36,"Thursday, March 2, 2017"
366,11,974,368,2,credit_card,3/8/2017 0:59,"Wednesday, March 8, 2017"
367,98,803,399,3,cash,3/26/2017 10:40,"Sunday, March 26, 2017"
368,20,917,381,3,credit_card,3/6/2017 17:28,"Monday, March 6, 2017"
369,92,906,180,2,cash,3/5/2017 0:22,"Sunday, March 5, 2017"
370,28,901,164,1,credit_card,3/25/2017 4:37,"Saturday, March 25, 2017"
371,22,736,292,2,credit_card,3/18/2017 10:01,"Saturday, March 18, 2017"
372,37,986,426,3,credit_card,3/5/2017 8:46,"Sunday, March 5, 2017"
373,98,807,133,1,credit_card,3/21/2017 6:33,"Tuesday, March 21, 2017"
374,72,713,480,3,debit,3/18/2017 16:44,"Saturday, March 18, 2017"
375,1,948,632,4,cash,3/10/2017 13:40,"Friday, March 10, 2017"
376,35,752,328,2,credit_card,3/28/2017 19:46,"Tuesday, March 28, 2017"
377,40,986,322,2,credit_card,3/2/2017 12:05,"Thursday, March 2, 2017"
378,10,794,148,1,cash,3/26/2017 14:07,"Sunday, March 26, 2017"
379,35,848,328,2,debit,3/3/2017 20:59,"Friday, March 3, 2017"
380,57,920,147,1,credit_card,3/3/2017 0:44,"Friday, March 3, 2017"
381,15,749,153,1,credit_card,3/9/2017 8:30,"Thursday, March 9, 2017"
382,35,828,164,1,cash,3/10/2017 13:56,"Friday, March 10, 2017"
383,80,867,435,3,credit_card,3/30/2017 17:30,"Thursday, March 30, 2017"
384,30,858,459,3,cash,3/18/2017 14:01,"Saturday, March 18, 2017"
385,11,868,368,2,debit,3/8/2017 4:27,"Wednesday, March 8, 2017"
386,68,900,272,2,debit,3/8/2017 23:01,"Wednesday, March 8, 2017"
387,30,768,153,1,cash,3/13/2017 13:42,"Monday, March 13, 2017"
388,35,891,164,1,debit,3/3/2017 0:43,"Friday, March 3, 2017"
389,1,713,316,2,cash,3/12/2017 22:22,"Sunday, March 12, 2017"
390,23,929,468,3,credit_card,3/12/2017 17:23,"Sunday, March 12, 2017"
391,7,718,336,3,credit_card,3/20/2017 17:25,"Monday, March 20, 2017"
392,84,862,459,3,credit_card,3/20/2017 16:41,"Monday, March 20, 2017"
393,63,936,272,2,credit_card,3/1/2017 20:51,"Wednesday, March 1, 2017"
394,69,736,131,1,cash,3/19/2017 20:59,"Sunday, March 19, 2017"
395,46,804,166,1,credit_card,3/28/2017 17:53,"Tuesday, March 28, 2017"
396,43,989,362,2,debit,3/21/2017 23:17,"Tuesday, March 21, 2017"
397,7,949,224,2,debit,3/29/2017 4:46,"Wednesday, March 29, 2017"
398,52,786,292,2,credit_card,3/9/2017 11:35,"Thursday, March 9, 2017"
399,22,749,438,3,cash,3/13/2017 14:53,"Monday, March 13, 2017"
400,73,894,495,3,credit_card,3/6/2017 1:57,"Monday, March 6, 2017"
401,35,704,328,2,cash,3/7/2017 7:57,"Tuesday, March 7, 2017"
402,79,771,543,3,debit,3/12/2017 3:45,"Sunday, March 12, 2017"
403,59,753,178,1,credit_card,3/13/2017 4:30,"Monday, March 13, 2017"
404,43,951,543,3,credit_card,3/1/2017 23:52,"Wednesday, March 1, 2017"
405,11,850,368,2,credit_card,3/18/2017 0:20,"Saturday, March 18, 2017"
406,37,791,142,1,debit,3/25/2017 16:21,"Saturday, March 25, 2017"
407,29,976,163,1,cash,3/8/2017 21:31,"Wednesday, March 8, 2017"
408,48,954,351,3,debit,3/9/2017 1:22,"Thursday, March 9, 2017"
409,55,991,171,1,credit_card,3/9/2017 12:51,"Thursday, March 9, 2017"
410,42,904,704,2,credit_card,3/4/2017 14:32,"Saturday, March 4, 2017"
411,32,785,202,2,cash,3/21/2017 7:11,"Tuesday, March 21, 2017"
412,15,927,153,1,credit_card,3/11/2017 22:15,"Saturday, March 11, 2017"
413,38,867,190,1,debit,3/5/2017 0:39,"Sunday, March 5, 2017"
414,94,934,402,3,debit,3/13/2017 17:36,"Monday, March 13, 2017"
415,98,859,266,2,credit_card,3/28/2017 14:01,"Tuesday, March 28, 2017"
416,40,879,161,1,cash,3/12/2017 6:38,"Sunday, March 12, 2017"
417,71,991,492,3,debit,3/11/2017 15:27,"Saturday, March 11, 2017"
418,64,723,266,2,cash,3/3/2017 16:44,"Friday, March 3, 2017"
419,77,838,312,2,debit,3/5/2017 14:02,"Sunday, March 5, 2017"
420,84,873,153,1,credit_card,3/5/2017 1:28,"Sunday, March 5, 2017"
421,8,914,132,1,debit,3/27/2017 9:49,"Monday, March 27, 2017"
422,97,886,486,3,debit,3/14/2017 3:58,"Tuesday, March 14, 2017"
423,59,864,356,2,debit,3/18/2017 20:23,"Saturday, March 18, 2017"
424,46,748,332,2,debit,3/12/2017 6:36,"Sunday, March 12, 2017"
425,79,932,543,3,debit,3/9/2017 12:04,"Thursday, March 9, 2017"
426,5,759,142,1,debit,3/25/2017 23:22,"Saturday, March 25, 2017"
427,20,893,508,4,debit,3/28/2017 1:23,"Tuesday, March 28, 2017"
428,99,905,195,1,debit,3/10/2017 5:54,"Friday, March 10, 2017"
429,22,838,292,2,debit,3/4/2017 13:55,"Saturday, March 4, 2017"
430,54,762,266,2,debit,3/3/2017 23:40,"Friday, March 3, 2017"
431,20,709,508,4,cash,3/27/2017 13:43,"Monday, March 27, 2017"
432,98,841,266,2,credit_card,3/12/2017 18:26,"Sunday, March 12, 2017"
433,93,748,228,2,debit,3/7/2017 1:02,"Tuesday, March 7, 2017"
434,39,853,134,1,debit,3/28/2017 17:11,"Tuesday, March 28, 2017"
435,60,768,354,2,credit_card,3/19/2017 12:58,"Sunday, March 19, 2017"
436,43,869,362,2,debit,3/21/2017 1:09,"Tuesday, March 21, 2017"
437,59,976,178,1,debit,3/27/2017 5:28,"Monday, March 27, 2017"
438,4,770,128,1,debit,3/8/2017 13:11,"Wednesday, March 8, 2017"
439,84,835,459,3,debit,3/15/2017 23:32,"Wednesday, March 15, 2017"
440,72,972,160,1,credit_card,3/26/2017 8:14,"Sunday, March 26, 2017"
441,46,870,332,2,debit,3/18/2017 12:21,"Saturday, March 18, 2017"
442,98,856,399,3,credit_card,3/22/2017 7:58,"Wednesday, March 22, 2017"
443,9,953,118,1,credit_card,3/30/2017 2:14,"Thursday, March 30, 2017"
444,68,938,272,2,debit,3/6/2017 9:04,"Monday, March 6, 2017"
445,50,787,193,1,debit,3/21/2017 10:26,"Tuesday, March 21, 2017"
446,52,732,292,2,debit,3/2/2017 7:24,"Thursday, March 2, 2017"
447,96,957,459,3,debit,3/9/2017 8:40,"Thursday, March 9, 2017"
448,84,789,612,4,cash,3/9/2017 1:31,"Thursday, March 9, 2017"
449,75,848,128,1,credit_card,3/6/2017 3:24,"Monday, March 6, 2017"
450,91,841,320,2,credit_card,3/6/2017 13:34,"Monday, March 6, 2017"
451,81,949,531,3,debit,3/2/2017 9:41,"Thursday, March 2, 2017"
452,63,749,272,2,credit_card,3/24/2017 10:15,"Friday, March 24, 2017"
453,89,779,392,2,debit,3/16/2017 18:22,"Thursday, March 16, 2017"
454,91,920,320,2,cash,3/30/2017 19:38,"Thursday, March 30, 2017"
455,37,944,568,4,credit_card,3/19/2017 15:49,"Sunday, March 19, 2017"
456,63,932,408,3,cash,3/29/2017 20:56,"Wednesday, March 29, 2017"
457,17,782,352,2,debit,3/19/2017 22:06,"Sunday, March 19, 2017"
458,75,732,256,2,credit_card,3/6/2017 2:32,"Monday, March 6, 2017"
459,87,867,298,2,debit,3/25/2017 11:16,"Saturday, March 25, 2017"
460,33,898,519,3,credit_card,3/1/2017 1:17,"Wednesday, March 1, 2017"
461,70,748,346,2,credit_card,3/27/2017 14:30,"Monday, March 27, 2017"
462,65,983,154,1,credit_card,3/11/2017 18:27,"Saturday, March 11, 2017"
463,95,728,336,2,cash,3/28/2017 5:10,"Tuesday, March 28, 2017"
464,85,966,172,1,credit_card,3/30/2017 16:31,"Thursday, March 30, 2017"
465,85,835,516,3,debit,3/28/2017 20:12,"Tuesday, March 28, 2017"
466,23,952,312,2,credit_card,3/21/2017 23:43,"Tuesday, March 21, 2017"
467,7,941,224,2,credit_card,3/10/2017 17:10,"Friday, March 10, 2017"
468,87,896,149,1,debit,3/10/2017 20:08,"Friday, March 10, 2017"
469,2,841,188,2,cash,3/21/2017 18:38,"Tuesday, March 21, 2017"
470,23,892,156,1,debit,3/9/2017 22:33,"Thursday, March 9, 2017"
471,24,776,280,2,debit,3/11/2017 2:39,"Saturday, March 11, 2017"
472,27,774,169,1,credit_card,3/23/2017 19:54,"Thursday, March 23, 2017"
473,99,914,195,1,cash,3/9/2017 5:52,"Thursday, March 9, 2017"
474,63,966,272,2,credit_card,3/9/2017 2:41,"Thursday, March 9, 2017"
475,99,829,390,2,debit,3/6/2017 4:27,"Monday, March 6, 2017"
476,55,738,171,1,debit,3/11/2017 15:41,"Saturday, March 11, 2017"
477,29,784,163,1,debit,3/25/2017 11:58,"Saturday, March 25, 2017"
478,44,998,144,1,credit_card,3/6/2017 20:51,"Monday, March 6, 2017"
479,25,822,260,2,debit,3/18/2017 4:53,"Saturday, March 18, 2017"
480,93,724,114,1,credit_card,3/4/2017 1:46,"Saturday, March 4, 2017"
481,4,757,512,4,debit,3/25/2017 18:08,"Saturday, March 25, 2017"
482,100,889,222,2,cash,3/18/2017 6:50,"Saturday, March 18, 2017"
483,100,947,111,1,debit,3/21/2017 11:23,"Tuesday, March 21, 2017"
484,88,989,352,2,credit_card,3/8/2017 9:18,"Wednesday, March 8, 2017"
485,59,748,534,3,debit,3/18/2017 14:37,"Saturday, March 18, 2017"
486,95,884,504,3,debit,3/7/2017 19:28,"Tuesday, March 7, 2017"
487,26,778,176,1,cash,3/21/2017 12:42,"Tuesday, March 21, 2017"
488,59,937,178,1,credit_card,3/4/2017 18:15,"Saturday, March 4, 2017"
489,9,790,118,1,debit,3/1/2017 23:27,"Wednesday, March 1, 2017"
490,40,989,322,2,credit_card,3/26/2017 8:51,"Sunday, March 26, 2017"
491,78,936,51450,2,debit,3/26/2017 17:08,"Sunday, March 26, 2017"
492,18,727,156,1,debit,3/19/2017 11:27,"Sunday, March 19, 2017"
493,4,877,256,2,debit,3/22/2017 1:52,"Wednesday, March 22, 2017"
494,78,983,51450,2,cash,3/16/2017 21:39,"Thursday, March 16, 2017"
495,65,796,308,2,credit_card,3/13/2017 13:47,"Monday, March 13, 2017"
496,59,974,712,4,debit,3/10/2017 8:59,"Friday, March 10, 2017"
497,12,818,402,2,cash,3/4/2017 7:42,"Saturday, March 4, 2017"
498,19,831,489,3,credit_card,3/29/2017 8:50,"Wednesday, March 29, 2017"
499,89,827,392,2,credit_card,3/28/2017 2:44,"Tuesday, March 28, 2017"
500,75,959,256,2,debit,3/20/2017 1:41,"Monday, March 20, 2017"
501,25,932,520,4,credit_card,3/27/2017 1:40,"Monday, March 27, 2017"
502,36,855,130,1,credit_card,3/18/2017 0:18,"Saturday, March 18, 2017"
503,23,786,156,1,cash,3/28/2017 1:24,"Tuesday, March 28, 2017"
504,60,764,177,1,debit,3/25/2017 15:10,"Saturday, March 25, 2017"
505,35,989,164,1,debit,3/20/2017 21:04,"Monday, March 20, 2017"
506,13,970,480,3,cash,3/18/2017 8:25,"Saturday, March 18, 2017"
507,24,896,420,3,credit_card,3/14/2017 9:59,"Tuesday, March 14, 2017"
508,19,997,163,1,debit,3/23/2017 4:02,"Thursday, March 23, 2017"
509,72,810,160,1,debit,3/15/2017 17:49,"Wednesday, March 15, 2017"
510,27,842,169,1,cash,3/22/2017 6:42,"Wednesday, March 22, 2017"
511,14,923,116,1,debit,3/21/2017 10:41,"Tuesday, March 21, 2017"
512,78,967,51450,2,cash,3/9/2017 7:23,"Thursday, March 9, 2017"
513,61,798,316,2,debit,3/23/2017 13:56,"Thursday, March 23, 2017"
514,72,881,480,3,debit,3/7/2017 11:14,"Tuesday, March 7, 2017"
515,94,858,670,5,cash,3/11/2017 22:07,"Saturday, March 11, 2017"
516,19,762,163,1,cash,3/20/2017 11:57,"Monday, March 20, 2017"
517,80,946,145,1,cash,3/21/2017 7:43,"Tuesday, March 21, 2017"
518,35,759,328,2,debit,3/8/2017 22:40,"Wednesday, March 8, 2017"
519,59,827,178,1,credit_card,3/5/2017 12:30,"Sunday, March 5, 2017"
520,16,961,312,2,debit,3/15/2017 11:39,"Wednesday, March 15, 2017"
521,42,607,704000,2000,credit_card,3/2/2017 4:00,"Thursday, March 2, 2017"
522,89,716,392,2,cash,3/23/2017 15:25,"Thursday, March 23, 2017"
523,46,761,830,5,credit_card,3/26/2017 19:07,"Sunday, March 26, 2017"
524,51,890,561,3,credit_card,3/22/2017 1:28,"Wednesday, March 22, 2017"
525,8,823,396,3,cash,3/26/2017 17:16,"Sunday, March 26, 2017"
526,73,830,660,4,cash,3/1/2017 6:42,"Wednesday, March 1, 2017"
527,14,844,116,1,cash,3/8/2017 21:57,"Wednesday, March 8, 2017"
528,50,940,579,3,debit,3/26/2017 5:17,"Sunday, March 26, 2017"
529,5,839,142,1,debit,3/29/2017 16:05,"Wednesday, March 29, 2017"
530,40,978,483,3,cash,3/23/2017 20:01,"Thursday, March 23, 2017"
531,56,804,117,1,cash,3/2/2017 21:50,"Thursday, March 2, 2017"
532,55,959,171,1,credit_card,3/17/2017 10:38,"Friday, March 17, 2017"
533,73,996,495,3,debit,3/3/2017 12:03,"Friday, March 3, 2017"
534,88,821,352,2,debit,3/13/2017 5:02,"Monday, March 13, 2017"
535,10,989,444,3,credit_card,3/22/2017 3:28,"Wednesday, March 22, 2017"
536,9,737,236,2,credit_card,3/17/2017 22:40,"Friday, March 17, 2017"
537,39,968,402,3,credit_card,3/18/2017 6:40,"Saturday, March 18, 2017"
538,21,997,426,3,debit,3/18/2017 19:15,"Saturday, March 18, 2017"
539,25,895,130,1,credit_card,3/19/2017 12:59,"Sunday, March 19, 2017"
540,23,950,312,2,debit,3/20/2017 21:20,"Monday, March 20, 2017"
541,82,967,177,1,credit_card,3/10/2017 18:42,"Friday, March 10, 2017"
542,61,716,158,1,debit,3/1/2017 13:28,"Wednesday, March 1, 2017"
543,15,984,612,4,cash,3/1/2017 16:09,"Wednesday, March 1, 2017"
544,54,986,266,2,credit_card,3/30/2017 6:07,"Thursday, March 30, 2017"
545,58,724,276,2,cash,3/11/2017 2:17,"Saturday, March 11, 2017"
546,37,734,568,4,cash,3/21/2017 20:56,"Tuesday, March 21, 2017"
547,31,713,258,2,credit_card,3/15/2017 4:41,"Wednesday, March 15, 2017"
548,61,980,158,1,cash,3/6/2017 22:10,"Monday, March 6, 2017"
549,66,850,644,4,debit,3/18/2017 3:26,"Saturday, March 18, 2017"
550,53,788,336,3,cash,3/17/2017 6:59,"Friday, March 17, 2017"
551,48,790,117,1,debit,3/25/2017 4:00,"Saturday, March 25, 2017"
552,49,947,258,2,credit_card,3/7/2017 15:33,"Tuesday, March 7, 2017"
553,10,769,148,1,cash,3/20/2017 11:38,"Monday, March 20, 2017"
554,49,793,258,2,debit,3/26/2017 14:02,"Sunday, March 26, 2017"
555,79,863,181,1,cash,3/6/2017 3:00,"Monday, March 6, 2017"
556,39,976,268,2,credit_card,3/9/2017 6:06,"Thursday, March 9, 2017"
557,34,947,122,1,cash,3/30/2017 13:52,"Thursday, March 30, 2017"
558,91,920,160,1,credit_card,3/6/2017 14:48,"Monday, March 6, 2017"
559,50,755,579,3,debit,3/7/2017 22:45,"Tuesday, March 7, 2017"
560,65,807,462,3,debit,3/30/2017 8:25,"Thursday, March 30, 2017"
561,50,762,386,2,credit_card,3/18/2017 10:22,"Saturday, March 18, 2017"
562,45,927,142,1,credit_card,3/2/2017 10:02,"Thursday, March 2, 2017"
563,59,883,356,2,credit_card,3/14/2017 3:14,"Tuesday, March 14, 2017"
564,74,987,459,3,cash,3/30/2017 16:38,"Thursday, March 30, 2017"
565,45,725,710,5,debit,3/3/2017 0:35,"Friday, March 3, 2017"
566,17,903,352,2,cash,3/8/2017 20:01,"Wednesday, March 8, 2017"
567,60,705,354,2,cash,3/7/2017 5:05,"Tuesday, March 7, 2017"
568,82,980,531,3,credit_card,3/17/2017 23:48,"Friday, March 17, 2017"
569,19,705,326,2,credit_card,3/5/2017 14:35,"Sunday, March 5, 2017"
570,30,957,612,4,credit_card,3/30/2017 19:19,"Thursday, March 30, 2017"
571,93,936,114,1,cash,3/17/2017 8:33,"Friday, March 17, 2017"
572,28,762,328,2,debit,3/2/2017 10:57,"Thursday, March 2, 2017"
573,57,727,588,4,debit,3/13/2017 1:45,"Monday, March 13, 2017"
574,58,811,138,1,cash,3/13/2017 17:17,"Monday, March 13, 2017"
575,83,776,129,1,debit,3/22/2017 19:19,"Wednesday, March 22, 2017"
576,88,903,352,2,debit,3/18/2017 2:37,"Saturday, March 18, 2017"
577,51,980,561,3,cash,3/21/2017 6:52,"Tuesday, March 21, 2017"
578,96,902,306,2,debit,3/11/2017 21:45,"Saturday, March 11, 2017"
579,17,827,176,1,credit_card,3/27/2017 6:11,"Monday, March 27, 2017"
580,92,932,180,2,debit,3/10/2017 16:21,"Friday, March 10, 2017"
581,87,841,149,1,credit_card,3/22/2017 8:21,"Wednesday, March 22, 2017"
582,90,799,534,3,credit_card,3/22/2017 4:13,"Wednesday, March 22, 2017"
583,63,879,272,2,cash,3/21/2017 11:49,"Tuesday, March 21, 2017"
584,96,893,459,3,cash,3/20/2017 15:55,"Monday, March 20, 2017"
585,13,906,160,1,cash,3/10/2017 7:06,"Friday, March 10, 2017"
586,97,886,486,3,debit,3/5/2017 17:49,"Sunday, March 5, 2017"
587,89,958,588,3,cash,3/11/2017 12:39,"Saturday, March 11, 2017"
588,15,784,459,3,credit_card,3/30/2017 0:36,"Thursday, March 30, 2017"
589,1,725,316,2,credit_card,3/9/2017 6:58,"Thursday, March 9, 2017"
590,5,826,426,3,debit,3/4/2017 20:27,"Saturday, March 4, 2017"
591,92,967,90,1,debit,3/28/2017 22:56,"Tuesday, March 28, 2017"
592,39,774,536,4,cash,3/27/2017 9:43,"Monday, March 27, 2017"
593,20,722,381,3,credit_card,3/15/2017 21:51,"Wednesday, March 15, 2017"
594,64,989,266,2,credit_card,3/7/2017 7:45,"Tuesday, March 7, 2017"
595,93,772,456,4,debit,3/27/2017 10:58,"Monday, March 27, 2017"
596,88,817,176,1,debit,3/16/2017 5:59,"Thursday, March 16, 2017"
597,36,808,130,1,debit,3/30/2017 8:45,"Thursday, March 30, 2017"
598,80,917,290,2,debit,3/7/2017 10:31,"Tuesday, March 7, 2017"
599,2,747,188,2,cash,3/26/2017 23:47,"Sunday, March 26, 2017"
600,77,853,468,3,debit,3/9/2017 9:24,"Thursday, March 9, 2017"
601,30,884,306,2,cash,3/10/2017 13:27,"Friday, March 10, 2017"
602,10,891,444,3,credit_card,3/20/2017 7:19,"Monday, March 20, 2017"
603,65,862,308,2,cash,3/11/2017 23:58,"Saturday, March 11, 2017"
604,2,899,188,2,debit,3/19/2017 7:51,"Sunday, March 19, 2017"
605,86,712,260,2,debit,3/13/2017 19:32,"Monday, March 13, 2017"
606,1,744,316,2,cash,3/20/2017 19:08,"Monday, March 20, 2017"
607,46,718,332,2,credit_card,3/26/2017 0:24,"Sunday, March 26, 2017"
608,3,898,148,1,debit,3/29/2017 19:57,"Wednesday, March 29, 2017"
609,69,884,393,3,credit_card,3/1/2017 17:19,"Wednesday, March 1, 2017"
610,52,799,146,1,debit,3/29/2017 11:55,"Wednesday, March 29, 2017"
611,70,944,173,1,credit_card,3/14/2017 6:43,"Tuesday, March 14, 2017"
612,86,838,130,1,debit,3/9/2017 10:46,"Thursday, March 9, 2017"
613,49,879,129,1,cash,3/7/2017 3:37,"Tuesday, March 7, 2017"
614,35,751,656,4,debit,3/11/2017 8:59,"Saturday, March 11, 2017"
615,3,806,444,3,cash,3/26/2017 5:04,"Sunday, March 26, 2017"
616,7,710,112,1,cash,3/3/2017 7:33,"Friday, March 3, 2017"
617,27,968,338,2,cash,3/21/2017 14:22,"Tuesday, March 21, 2017"
618,78,760,51450,2,cash,3/18/2017 11:18,"Saturday, March 18, 2017"
619,29,718,326,2,cash,3/8/2017 18:56,"Wednesday, March 8, 2017"
620,90,849,178,1,debit,3/28/2017 8:00,"Tuesday, March 28, 2017"
621,38,803,380,2,debit,3/2/2017 3:35,"Thursday, March 2, 2017"
622,61,859,158,1,debit,3/15/2017 17:18,"Wednesday, March 15, 2017"
623,19,851,489,3,credit_card,3/4/2017 5:11,"Saturday, March 4, 2017"
624,41,897,118,1,cash,3/5/2017 23:39,"Sunday, March 5, 2017"
625,33,896,519,3,cash,3/22/2017 20:12,"Wednesday, March 22, 2017"
626,3,983,148,1,debit,3/20/2017 22:35,"Monday, March 20, 2017"
627,73,836,495,3,cash,3/23/2017 23:50,"Thursday, March 23, 2017"
628,3,768,148,1,debit,3/25/2017 9:45,"Saturday, March 25, 2017"
629,39,880,268,2,credit_card,3/10/2017 10:27,"Friday, March 10, 2017"
630,71,974,328,2,cash,3/15/2017 23:08,"Wednesday, March 15, 2017"
631,33,969,173,1,credit_card,3/17/2017 4:07,"Friday, March 17, 2017"
632,18,866,156,1,credit_card,3/21/2017 7:38,"Tuesday, March 21, 2017"
633,44,824,144,1,credit_card,3/7/2017 15:02,"Tuesday, March 7, 2017"
634,50,721,579,3,debit,3/8/2017 11:19,"Wednesday, March 8, 2017"
635,20,800,127,1,debit,3/27/2017 14:04,"Monday, March 27, 2017"
636,23,904,312,2,cash,3/20/2017 2:39,"Monday, March 20, 2017"
637,90,700,178,1,credit_card,3/19/2017 23:26,"Sunday, March 19, 2017"
638,31,856,129,1,debit,3/6/2017 22:29,"Monday, March 6, 2017"
639,99,756,195,1,debit,3/20/2017 14:32,"Monday, March 20, 2017"
640,83,792,516,4,debit,3/5/2017 22:37,"Sunday, March 5, 2017"
641,18,739,468,3,cash,3/20/2017 10:10,"Monday, March 20, 2017"
642,16,947,312,2,debit,3/8/2017 6:42,"Wednesday, March 8, 2017"
643,64,863,266,2,cash,3/22/2017 23:58,"Wednesday, March 22, 2017"
644,68,834,272,2,debit,3/11/2017 17:00,"Saturday, March 11, 2017"
645,64,710,399,3,debit,3/20/2017 3:55,"Monday, March 20, 2017"
646,43,929,362,2,debit,3/15/2017 9:32,"Wednesday, March 15, 2017"
647,39,857,268,2,debit,3/24/2017 3:04,"Friday, March 24, 2017"
648,70,703,346,2,cash,3/10/2017 14:55,"Friday, March 10, 2017"
649,69,807,131,1,debit,3/23/2017 9:03,"Thursday, March 23, 2017"
650,100,851,222,2,debit,3/7/2017 6:02,"Tuesday, March 7, 2017"
651,49,857,129,1,debit,3/10/2017 4:04,"Friday, March 10, 2017"
652,51,987,748,4,credit_card,3/17/2017 10:33,"Friday, March 17, 2017"
653,73,776,495,3,cash,3/27/2017 4:02,"Monday, March 27, 2017"
654,88,920,352,2,cash,3/16/2017 12:36,"Thursday, March 16, 2017"
655,47,755,145,1,debit,3/17/2017 4:29,"Friday, March 17, 2017"
656,2,831,94,1,credit_card,3/6/2017 7:08,"Monday, March 6, 2017"
657,62,966,320,2,credit_card,3/25/2017 0:37,"Saturday, March 25, 2017"
658,69,816,262,2,cash,3/22/2017 9:59,"Wednesday, March 22, 2017"
659,70,904,173,1,debit,3/12/2017 8:17,"Sunday, March 12, 2017"
660,70,792,346,2,cash,3/16/2017 22:25,"Thursday, March 16, 2017"
661,25,857,260,2,cash,3/29/2017 7:40,"Wednesday, March 29, 2017"
662,25,731,130,1,credit_card,3/7/2017 9:52,"Tuesday, March 7, 2017"
663,26,725,352,2,credit_card,3/9/2017 21:30,"Thursday, March 9, 2017"
664,47,921,290,2,debit,3/6/2017 7:46,"Monday, March 6, 2017"
665,3,858,444,3,debit,3/26/2017 7:35,"Sunday, March 26, 2017"
666,79,814,181,1,cash,3/7/2017 6:19,"Tuesday, March 7, 2017"
667,47,864,435,3,debit,3/12/2017 0:12,"Sunday, March 12, 2017"
668,31,867,387,3,cash,3/18/2017 3:34,"Saturday, March 18, 2017"
669,16,975,156,1,debit,3/1/2017 17:00,"Wednesday, March 1, 2017"
670,33,775,519,3,cash,3/17/2017 0:47,"Friday, March 17, 2017"
671,57,917,147,1,cash,3/17/2017 4:31,"Friday, March 17, 2017"
672,45,778,426,3,credit_card,3/19/2017 3:39,"Sunday, March 19, 2017"
673,19,863,489,3,cash,3/2/2017 16:50,"Thursday, March 2, 2017"
674,63,883,272,2,debit,3/25/2017 16:36,"Saturday, March 25, 2017"
675,54,771,133,1,credit_card,3/19/2017 7:16,"Sunday, March 19, 2017"
676,33,779,692,4,cash,3/4/2017 23:12,"Saturday, March 4, 2017"
677,18,789,624,4,credit_card,3/9/2017 10:01,"Thursday, March 9, 2017"
678,98,707,133,1,credit_card,3/26/2017 18:52,"Sunday, March 26, 2017"
679,2,888,94,1,debit,3/16/2017 8:49,"Thursday, March 16, 2017"
680,63,936,136,1,credit_card,3/15/2017 11:03,"Wednesday, March 15, 2017"
681,20,897,254,2,credit_card,3/2/2017 1:10,"Thursday, March 2, 2017"
682,81,731,531,3,credit_card,3/25/2017 9:48,"Saturday, March 25, 2017"
683,6,847,187,1,cash,3/1/2017 9:06,"Wednesday, March 1, 2017"
684,86,974,130,1,cash,3/26/2017 22:51,"Sunday, March 26, 2017"
